2021.20	5	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.107	0.215	0.265	0.217	0.104	0.032	0.034	0.006	0.000	0	0
2021.20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.004	0.042	0.091	0.153	0.214	0.210	0.139	0.100	0.031	0.014	0.002	0	0
2021.20	7	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.006	0.049	0.134	0.132	0.162	0.103	0.143	0.096	0.097	0.057	0.019	0.002	0	0	0	0
2021.20	8	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.024	0.100	0.282	0.288	0.196	0.066	0.027	0.008	0.008	0.001	0.000	0.000	0	0	0	0
2021.20	9	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.027	0.027	0.042	0.061	0.119	0.160	0.176	0.147	0.151	0.065	0.024	0	0	0	0
2021.20	10	0	0	0	0	0	0	0	0	0	0	0	0.000	0.001	0.003	0.016	0.012	0.012	0.013	0.033	0.068	0.165	0.257	0.190	0.169	0.048	0.013	0.001	0	0	0
2021.20	11	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.003	0.009	0.020	0.019	0.052	0.074	0.138	0.170	0.181	0.148	0.111	0.047	0.022	0.005	0.0001	0	0
2021.20	12	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.001	0.005	0.017	0.043	0.080	0.107	0.171	0.202	0.165	0.114	0.064	0.026	0.004	0.0002	0	0																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
