ano,mes,dia,trim,cb,rangocb,rangocb2,AREA,cpt,CPUE1,CPUE2,lncpue1,lncpue2,cexito,SinDatosExp,origen 
2011,12,9,4,38.8,2,2,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,12,9,4,,1,1,G,8,8,8.01,2.079441542,2.080690761,1,,
2011,12,9,4,,1,1,G,2,2,2.01,0.693147181,0.698134722,1,,
2011,12,9,4,,1,1,G,2,2,2.01,0.693147181,0.698134722,1,,
2011,12,15,4,,1,1,G,25,25,25.01,3.218875825,3.219275745,1,,
2011,12,17,4,,1,1,G,15,15,15.01,2.708050201,2.708716646,1,,
2011,12,19,4,80,6,4,G,75,75,75.01,4.317488114,4.317621438,1,,
2011,12,27,4,80,6,4,G,75,75,75.01,4.317488114,4.317621438,1,,
2011,12,28,4,,1,1,G,50,50,50.01,3.912023005,3.912222985,1,,
2011,12,28,4,75.9,6,4,G,40,40,40.01,3.688879454,3.689129423,1,,
2011,12,29,4,,1,1,G,60,60,60.01,4.094344562,4.094511215,1,,
2011,12,29,4,,1,1,G,46,46,46.01,3.828641396,3.828858764,1,,
2011,12,29,4,80,6,4,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,12,7,4,65,5,3,G,5,5,5.01,1.609437912,1.611435915,1,,
2011,3,7,1,,1,1,G,20,20,20.01,2.995732274,2.996232149,1,,
2011,12,22,4,65,5,3,G,30,30,30.01,3.401197382,3.401530659,1,,
2011,12,22,4,73.5,6,4,G,45,45,45.01,3.80666249,3.806884687,1,,
2011,12,18,4,,1,1,G,30,30,30.01,3.401197382,3.401530659,1,,
2011,3,24,1,53.4,4,3,G,20,20,20.01,2.995732274,2.996232149,1,,
2011,4,18,2,,1,1,G,15,15,15.01,2.708050201,2.708716646,1,,
2011,12,14,4,75.9,6,4,G,28,28,28.01,3.33220451,3.332561589,1,,
2011,12,15,4,65,5,3,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,12,15,4,80,6,4,G,45,45,45.01,3.80666249,3.806884687,1,,
2011,12,15,4,70,5,3,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,12,16,4,65,5,3,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,12,16,4,,1,1,G,50,50,50.01,3.912023005,3.912222985,1,,
2011,12,16,4,73.5,6,4,G,25,25,25.01,3.218875825,3.219275745,1,,
2011,12,16,4,,1,1,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,12,16,4,53.4,4,3,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,12,16,4,49.9,3,2,G,45,45,45.01,3.80666249,3.806884687,1,,
2011,12,17,4,38.8,2,2,G,20,20,20.01,2.995732274,2.996232149,1,,
2011,12,17,4,,1,1,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,12,17,4,75.9,6,4,G,20,20,20.01,2.995732274,2.996232149,1,,
2011,12,17,4,,1,1,G,30,30,30.01,3.401197382,3.401530659,1,,
2011,12,21,4,,1,1,G,50,50,50.01,3.912023005,3.912222985,1,,
2011,12,21,4,75.9,6,4,G,30,30,30.01,3.401197382,3.401530659,1,,
2011,12,21,4,53.4,4,3,G,42,42,42.01,3.737669618,3.737907685,1,,
2011,12,22,4,49.9,3,2,G,44,44,44.01,3.784189634,3.784416881,1,,
2011,12,23,4,38.8,2,2,G,25,25,25.01,3.218875825,3.219275745,1,,
2011,12,23,4,70,5,3,G,50,50,50.01,3.912023005,3.912222985,1,,
2011,12,29,4,70,5,3,G,30,30,30.01,3.401197382,3.401530659,1,,
2011,12,29,4,,1,1,G,50,50,50.01,3.912023005,3.912222985,1,,
2011,12,29,4,75.9,6,4,G,25,25,25.01,3.218875825,3.219275745,1,,
2011,1,27,1,49.9,3,2,H,37.2,37.2,37.21,3.616308761,3.616577542,1,,
2011,1,27,1,49.9,3,2,H,35.6,35.6,35.61,3.572345638,3.572626497,1,,
2011,2,3,1,65,5,3,G,27.2,27.2,27.21,3.303216973,3.303584553,1,,
2011,2,1,1,49.9,3,2,G,40,40,40.01,3.688879454,3.689129423,1,,
2011,2,1,1,49.9,3,2,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,2,2,1,38.8,2,2,G,35,35,35.01,3.555348061,3.555633735,1,,
2011,3,10,1,,1,1,H,6.8,6.8,6.81,1.916922612,1.91839212,1,,
2011,3,13,1,49.9,3,2,H,24.8,24.8,24.81,3.210843653,3.211246798,1,,
2011,5,14,2,49.9,3,2,H,40,40,40.01,3.688879454,3.689129423,1,,
2011,5,14,2,49.9,3,2,H,40,40,40.01,3.688879454,3.689129423,1,,
2011,5,16,2,70,5,3,H,44.1,44.1,44.11,3.786459782,3.786686514,1,,
2011,5,16,2,,1,1,H,50,50,50.01,3.912023005,3.912222985,1,,
2011,5,16,2,49.9,3,2,H,55,55,55.01,4.007333185,4.007514987,1,,
2011,5,16,2,75.9,6,4,H,29.4,29.4,29.41,3.380994674,3.381334753,1,,
2011,5,17,2,65,5,3,H,20,20,20.01,2.995732274,2.996232149,1,,
2011,5,17,2,79.8,6,4,H,42,42,42.01,3.737669618,3.737907685,1,,
2011,5,17,2,,1,1,H,45,45,45.01,3.80666249,3.806884687,1,,
2011,5,17,2,75.9,6,4,H,30,30,30.01,3.401197382,3.401530659,1,,
2011,5,17,2,49.9,3,2,H,42,42,42.01,3.737669618,3.737907685,1,,
2011,5,17,2,49.9,3,2,H,45,45,45.01,3.80666249,3.806884687,1,,
2011,5,18,2,,1,1,H,35,35,35.01,3.555348061,3.555633735,1,,
2011,5,19,2,,1,1,H,10,10,10.01,2.302585093,2.303584593,1,,
2011,5,19,2,70,5,3,H,23,23,23.01,3.135494216,3.135928904,1,,
2011,6,3,2,80,6,4,H,20,20,20.01,2.995732274,2.996232149,1,,
2011,6,3,2,70,5,3,H,25,25,25.01,3.218875825,3.219275745,1,,
2011,1,24,1,,1,1,H,50,50,50.01,3.912023005,3.912222985,1,,
2011,1,27,1,,1,1,I,29.7,29.7,29.71,3.391147046,3.391483689,1,,
2011,1,31,1,,1,1,I,50,50,50.01,3.912023005,3.912222985,1,,
2011,2,4,1,,1,1,I,8,8,8.01,2.079441542,2.080690761,1,,
2011,5,17,2,,1,1,I,60,60,60.01,4.094344562,4.094511215,1,,
2011,2,1,1,70,5,3,I,40,40,40.01,3.688879454,3.689129423,1,,
2011,2,1,1,,1,1,I,45,45,45.01,3.80666249,3.806884687,1,,
2011,2,1,1,,1,1,I,50,50,50.01,3.912023005,3.912222985,1,,
2011,2,9,1,,1,1,I,50,50,50.01,3.912023005,3.912222985,1,,
2011,4,11,2,38.8,2,2,B,4.4,4.4,4.41,1.481604541,1.483874689,1,,
2012,3,16,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,28,1,38.8,2,2,A,,0,0.01,,-4.605170186,0,,
2012,3,28,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,28,1,70,5,3,A,,0,0.01,,-4.605170186,0,,
2012,3,28,1,49.9,3,2,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,65,5,3,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,49.9,3,2,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,38,2,2,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,80,6,4,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,79.8,6,4,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,65,5,3,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,70,5,3,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,49.9,3,2,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,29,1,80,6,4,A,,0,0.01,,-4.605170186,0,,
2012,3,30,1,49.9,3,2,A,,0,0.01,,-4.605170186,0,,
2012,3,30,1,57.8,4,3,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,79.8,6,4,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,65,5,3,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,79.2,6,4,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,49.9,3,2,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,79,6,4,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,3,31,1,49.9,3,2,A,,0,0.01,,-4.605170186,0,,
2012,4,3,2,49.9,3,2,A,1,1,1.01,0,0.009950331,1,,
2012,5,7,2,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,5,9,2,67,5,3,A,,0,0.01,,-4.605170186,0,,
2012,6,16,2,,1,1,A,,0,0.01,,-4.605170186,0,,
2012,6,30,2,70,5,3,A,,0,0.01,,-4.605170186,0,,
2012,3,26,1,65,5,3,B,38,38,38.01,3.63758616,3.637849283,1,,
2012,3,26,1,38,2,2,B,16.3,16.3,16.31,2.791165108,2.791778417,1,,
2012,3,31,1,23,1,1,B,8.8,8.8,8.81,2.174751721,2.17588744,1,,
2012,2,21,1,,1,1,B,2.8,2.8,2.81,1.029619417,1.033184483,1,,
2012,3,9,1,,1,1,C,29.1,29.1,29.11,3.370738174,3.371081758,1,,
2012,2,15,1,,1,1,A,2,2,2.01,0.693147181,0.698134722,1,,
2012,2,15,1,49.9,3,2,A,2,2,2.01,0.693147181,0.698134722,1,,
2012,2,15,1,,1,1,A,3,3,3.01,1.098612289,1.101940079,1,,
2012,3,16,1,65,5,3,A,1,1,1.01,0,0.009950331,1,,
2012,3,16,1,49.9,3,2,A,1.4,1.4,1.41,0.336472237,0.343589704,1,,
2012,3,16,1,38.8,2,2,A,4.5,4.5,4.51,1.504077397,1.506297154,1,,
2012,3,16,1,49.9,3,2,A,15,15,15.01,2.708050201,2.708716646,1,,
2012,3,17,1,38.8,2,2,A,1.4,1.4,1.41,0.336472237,0.343589704,1,,
2012,3,17,1,70,5,3,A,1.5,1.5,1.51,0.405465108,0.412109651,1,,
2012,3,17,1,65,5,3,A,4.5,4.5,4.51,1.504077397,1.506297154,1,,
2012,3,17,1,80,6,4,A,10.5,10.5,10.51,2.351375257,2.352327185,1,,
2012,4,11,2,79.8,6,4,A,3.5,3.5,3.51,1.252762968,1.255616037,1,,
2012,4,11,2,,1,1,A,3.5,3.5,3.51,1.252762968,1.255616037,1,,
2012,4,11,2,73.5,6,4,A,3.8,3.8,3.81,1.335001067,1.337629189,1,,
2012,4,11,2,,1,1,A,10.5,10.5,10.51,2.351375257,2.352327185,1,,
2012,4,11,2,65,5,3,A,12,12,12.01,2.48490665,2.485739636,1,,
2012,4,11,2,70,5,3,A,12.2,12.2,12.21,2.501435952,2.502255288,1,,
2012,4,11,2,65,5,3,A,21,21,21.01,3.044522438,3.044998515,1,,
2012,4,11,2,75.9,6,4,A,35.1,35.1,35.11,3.55820113,3.55848599,1,,
2012,4,12,2,65,5,3,A,4.2,4.2,4.21,1.435084525,1.437462648,1,,
2012,4,12,2,65,5,3,A,11.7,11.7,11.71,2.459588842,2.460443178,1,,
2012,4,12,2,38.8,2,2,A,16.7,16.7,16.71,2.815408719,2.816007343,1,,
2012,4,13,2,65,5,3,A,17.5,17.5,17.51,2.862200881,2.862772146,1,,
2012,4,13,2,65,5,3,A,18,18,18.01,2.890371758,2.890927159,1,,
2012,4,14,2,,1,1,A,15.8,15.8,15.81,2.76000994,2.760642651,1,,
2012,4,14,2,75.9,6,4,A,17.5,17.5,17.51,2.862200881,2.862772146,1,,
2012,4,14,2,65,5,3,A,23.4,23.4,23.41,3.152736022,3.153163282,1,,
2012,4,14,2,70,5,3,A,8,8,8.01,2.079441542,2.080690761,1,,
2012,4,14,2,49.9,3,2,A,20.4,20.4,20.41,3.015534901,3.016024977,1,,
2012,4,14,2,,1,1,A,41,41,41.01,3.713572067,3.713815939,1,,
2012,4,20,2,23,1,1,A,6.7,6.7,6.71,1.902107526,1.903598951,1,,
2012,6,19,2,38,2,2,A,30.8,30.8,30.81,3.42751469,3.427839313,1,,
2012,6,20,2,70,5,3,A,23.8,23.8,23.81,3.169685581,3.17010566,1,,
2012,3,6,1,80,6,4,A,60.5,60.5,60.51,4.102643365,4.102808641,1,,
2012,3,15,1,73.5,6,4,A,9,9,9.01,2.197224577,2.198335072,1,,
2012,4,11,2,,1,1,A,12,12,12.01,2.48490665,2.485739636,1,,
2012,2,27,1,,1,1,A,2,2,2.01,0.693147181,0.698134722,1,,
2012,3,2,1,,1,1,A,0.2,0.2,0.21,-1.609437912,-1.560647748,1,,
2012,3,8,1,,1,1,A,0.8,0.8,0.81,-0.223143551,-0.210721031,1,,
2012,3,16,1,70,5,3,A,7,7,7.01,1.945910149,1.947337701,1,,
2012,3,24,1,70,5,3,A,0.3,0.3,0.31,-1.203972804,-1.171182982,1,,
2012,5,15,2,,1,1,A,44.6,44.6,44.61,3.797733859,3.797958049,1,,
2012,5,16,2,60,4,3,A,14.7,14.7,14.71,2.687847494,2.688527535,1,,
2012,6,19,2,49.9,3,2,A,29.8,29.8,29.81,3.394508394,3.394843908,1,,
2012,6,20,2,,1,1,A,19.2,19.2,19.21,2.954910279,2.955430977,1,,
2012,6,20,2,,1,1,A,39.6,39.6,39.61,3.678829118,3.679081612,1,,
2012,6,21,2,38,2,2,A,22.8,22.8,22.81,3.126760536,3.127199036,1,,
2012,6,21,2,79,6,4,A,19,19,19.01,2.944438979,2.944965157,1,,
2012,6,29,2,79,6,4,A,4.6,4.6,4.61,1.526056303,1.528227857,1,,
2012,6,30,2,79,6,4,A,4.3,4.3,4.31,1.458615023,1.460937904,1,,
2012,3,10,1,,1,1,B,2,2,2.01,0.693147181,0.698134722,1,,
2012,4,12,2,,1,1,B,2.5,2.5,2.51,0.916290732,0.920282753,1,,
2012,6,25,2,38,2,2,B,13.5,13.5,13.51,2.602689685,2.603430152,1,,
2012,6,18,2,38.8,2,2,A,26.4,26.4,26.41,3.27336401,3.273742726,1,,
2012,3,1,1,79.2,6,4,A,0.4,0.4,0.41,-0.916290732,-0.891598119,1,,
2012,2,23,1,,1,1,A,3.3,3.3,3.31,1.193922468,1.196948189,1,,
2012,6,30,2,73.5,6,4,A,12.8,12.8,12.81,2.549445171,2.550226116,1,,
2012,7,3,3,73.5,6,4,A,34,34,34.01,3.526360525,3.526654599,1,,
2012,2,23,1,73.5,6,4,A,5.1,5.1,5.11,1.62924054,1.631199404,1,,
2012,4,5,2,73.5,6,4,A,2,2,2.01,0.693147181,0.698134722,1,,
2012,3,1,1,,1,1,B,4,4,4.01,1.386294361,1.388791241,1,,
2012,3,6,1,65,5,3,B,31.9,31.9,31.91,3.46260601,3.46291944,1,,
2012,3,8,1,70,5,3,B,43,43,43.01,3.761200116,3.761432647,1,,
2012,3,16,1,55.4,4,3,B,6,6,6.01,1.791759469,1.793424749,1,,
2012,2,22,1,79.2,6,4,B,1.5,1.5,1.51,0.405465108,0.412109651,1,,
2012,2,22,1,70,5,3,B,1.6,1.6,1.61,0.470003629,0.476234179,1,,
2012,2,22,1,,1,1,B,1.9,1.9,1.91,0.641853886,0.647103242,1,,
2012,2,22,1,,1,1,B,5.8,5.8,5.81,1.757857918,1.759580571,1,,
2012,2,22,1,49.9,3,2,B,22.1,22.1,22.11,3.095577609,3.096029995,1,,
2012,2,23,1,49.9,3,2,B,27.2,27.2,27.21,3.303216973,3.303584553,1,,
2012,2,24,1,,1,1,B,0.6,0.6,0.61,-0.510825624,-0.494296322,1,,
2012,2,24,1,49.9,3,2,B,10.2,10.2,10.21,2.32238772,2.323367632,1,,
2012,2,24,1,49.9,3,2,B,10.2,10.2,10.21,2.32238772,2.323367632,1,,
2012,2,24,1,38.8,2,2,B,16,16,16.01,2.772588722,2.773213527,1,,
2012,2,24,1,,1,1,B,19.2,19.2,19.21,2.954910279,2.955430977,1,,
2012,2,25,1,23,1,1,B,3.8,3.8,3.81,1.335001067,1.337629189,1,,
2012,2,25,1,80,6,4,B,5.6,5.6,5.61,1.722766598,1.72455072,1,,
2012,2,25,1,79.8,6,4,B,7.8,7.8,7.81,2.054123734,2.055404964,1,,
2012,2,27,1,,1,1,B,0.6,0.6,0.61,-0.510825624,-0.494296322,1,,
2012,2,28,1,57.8,4,3,B,14.7,14.7,14.71,2.687847494,2.688527535,1,,
2012,2,28,1,65,5,3,B,21.7,21.7,21.71,3.077312261,3.077772984,1,,
2012,2,28,1,,1,1,B,24.6,24.6,24.61,3.202746443,3.203152864,1,,
2012,2,28,1,70,5,3,B,27,27,27.01,3.295836866,3.296207168,1,,
2012,2,28,1,49.9,3,2,B,35.2,35.2,35.21,3.561046083,3.561330133,1,,
2012,2,29,1,49.9,3,2,B,1.6,1.6,1.61,0.470003629,0.476234179,1,,
2012,3,1,1,75.9,6,4,B,0.6,0.6,0.61,-0.510825624,-0.494296322,1,,
2012,3,16,1,23,1,1,B,1.5,1.5,1.51,0.405465108,0.412109651,1,,
2012,4,11,2,49.9,3,2,B,32.9,32.9,32.91,3.493472658,3.493776563,1,,
2012,4,13,2,,1,1,B,12.6,12.6,12.61,2.533696814,2.53449015,1,,
2012,5,25,2,38,2,2,B,22,22,22.01,3.091042453,3.091496896,1,,
2012,2,22,1,,1,1,A,28.8,28.8,28.81,3.360375387,3.360722549,1,,
2012,2,23,1,,1,1,B,3.2,3.2,3.21,1.16315081,1.166270937,1,,
2012,2,24,1,55.4,4,3,B,2,2,2.01,0.693147181,0.698134722,1,,
2012,2,25,1,,1,1,B,2.1,2.1,2.11,0.741937345,0.746687947,1,,
2012,2,27,1,,1,1,B,5.5,5.5,5.51,1.704748092,1.706564623,1,,
2012,2,28,1,65,5,3,B,1.4,1.4,1.41,0.336472237,0.343589704,1,,
2012,2,28,1,,1,1,B,2,2,2.01,0.693147181,0.698134722,1,,
2012,2,29,1,49.9,3,2,B,2.2,2.2,2.21,0.78845736,0.792992516,1,,
2012,2,29,1,,1,1,B,0.4,0.4,0.41,-0.916290732,-0.891598119,1,,
2012,2,29,1,38,2,2,B,0.8,0.8,0.81,-0.223143551,-0.210721031,1,,
2012,2,29,1,65,5,3,B,1.3,1.3,1.31,0.262364264,0.270027137,1,,
2012,2,29,1,,1,1,B,2,2,2.01,0.693147181,0.698134722,1,,
2012,2,29,1,75.9,6,4,B,2,2,2.01,0.693147181,0.698134722,1,,
2012,2,29,1,49.9,3,2,B,3.2,3.2,3.21,1.16315081,1.166270937,1,,
2012,2,29,1,,1,1,B,3.6,3.6,3.61,1.280933845,1.283707772,1,,
2012,2,29,1,70,5,3,B,4.8,4.8,4.81,1.568615918,1.570697084,1,,
2012,2,29,1,,1,1,B,5,5,5.01,1.609437912,1.611435915,1,,
2012,2,29,1,65,5,3,B,6,6,6.01,1.791759469,1.793424749,1,,
2012,3,1,1,55.4,4,3,B,7.3,7.3,7.31,1.987874348,1.989243274,1,,
2012,3,1,1,70,5,3,B,12.5,12.5,12.51,2.525728644,2.526528324,1,,
2012,3,10,1,55.4,4,3,B,,0,0.01,,-4.605170186,0,,
2012,3,29,1,79.8,6,4,B,2.4,2.4,2.41,0.875468737,0.879626748,1,,
2012,3,29,1,,1,1,B,3.6,3.6,3.61,1.280933845,1.283707772,1,,
2012,2,21,1,79,6,4,A,1.5,1.5,1.51,0.405465108,0.412109651,1,,
2012,2,21,1,,1,1,A,7.2,7.2,7.21,1.974081026,1.975468951,1,,
2012,2,21,1,,1,1,A,8.1,8.1,8.11,2.091864062,2.093097868,1,,
2012,2,21,1,,1,1,A,11.6,11.6,11.61,2.451005098,2.451866796,1,,
2012,2,22,1,,1,1,A,0.6,0.6,0.61,-0.510825624,-0.494296322,1,,
2012,2,22,1,,1,1,A,4.1,4.1,4.11,1.410986974,1.413423029,1,,
2012,2,22,1,73.5,6,4,A,7.4,7.4,7.41,2.00148,2.002830439,1,,
2012,2,23,1,,1,1,A,5,5,5.01,1.609437912,1.611435915,1,,
2012,2,23,1,38,2,2,A,12.2,12.2,12.21,2.501435952,2.502255288,1,,
2012,2,23,1,57.8,4,3,A,12.3,12.3,12.31,2.509599262,2.51041194,1,,
2012,2,23,1,38.8,2,2,A,15.5,15.5,15.51,2.740840024,2.741484977,1,,
2012,2,24,1,,1,1,A,13.5,13.5,13.51,2.602689685,2.603430152,1,,
2012,2,25,1,57.8,4,3,A,16,16,16.01,2.772588722,2.773213527,1,,
2012,2,28,1,79.2,6,4,A,11.1,11.1,11.11,2.406945108,2.407845604,1,,
2012,2,29,1,,1,1,A,0.8,0.8,0.81,-0.223143551,-0.210721031,1,,
2012,2,29,1,,1,1,A,1.4,1.4,1.41,0.336472237,0.343589704,1,,
2012,2,29,1,80,6,4,A,7.2,7.2,7.21,1.974081026,1.975468951,1,,
2012,3,1,1,80,6,4,A,0.8,0.8,0.81,-0.223143551,-0.210721031,1,,
2012,3,1,1,,1,1,A,1.5,1.5,1.51,0.405465108,0.412109651,1,,
2012,3,2,1,65,5,3,A,24.8,24.8,24.81,3.210843653,3.211246798,1,,
2012,3,3,1,,1,1,A,8.6,8.6,8.61,2.151762203,2.152924318,1,,
2012,3,3,1,80,6,4,A,35.8,35.8,35.81,3.577947893,3.578227184,1,,
2012,3,5,1,,1,1,A,16,16,16.01,2.772588722,2.773213527,1,,
2012,3,5,1,79.2,6,4,A,43.8,43.8,43.81,3.779633817,3.779862102,1,,
2012,3,6,1,,1,1,A,20.5,20.5,20.51,3.020424886,3.020912572,1,,
2012,3,8,1,38,2,2,A,8.4,8.4,8.41,2.128231706,2.129421474,1,,
2012,3,8,1,,1,1,A,18,18,18.01,2.890371758,2.890927159,1,,
2012,3,16,1,70,5,3,A,27,27,27.01,3.295836866,3.296207168,1,,
2012,3,17,1,49.9,3,2,A,12,12,12.01,2.48490665,2.485739636,1,,
2012,4,13,2,73.5,6,4,A,14.6,14.6,14.61,2.681021529,2.681706226,1,,
2012,4,13,2,,1,1,A,18.5,18.5,18.51,2.917770732,2.918311127,1,,
2012,4,13,2,38.8,2,2,A,19.2,19.2,19.21,2.954910279,2.955430977,1,,
2012,4,14,2,80,6,4,A,20.3,20.3,20.31,3.010620886,3.011113376,1,,
2012,4,14,2,,1,1,A,40.7,40.7,40.71,3.706228092,3.706473763,1,,
2012,4,16,2,,1,1,A,14.3,14.3,14.31,2.660259537,2.660958594,1,,
2012,4,16,2,73.5,6,4,A,21.4,21.4,21.41,3.063390922,3.063858103,1,,
2012,4,16,2,38.8,2,2,A,36,36,36.01,3.583518938,3.583796678,1,,
2012,4,16,2,,1,1,A,37.8,37.8,37.81,3.632309103,3.632573618,1,,
2012,4,24,2,55.4,4,3,A,4.5,4.5,4.51,1.504077397,1.506297154,1,,
2012,5,12,2,73.5,6,4,A,40,40,40.01,3.688879454,3.689129423,1,,
2012,5,23,2,38,2,2,A,7,7,7.01,1.945910149,1.947337701,1,,
2012,6,25,2,73.5,6,4,A,23.8,23.8,23.81,3.169685581,3.17010566,1,,
2012,6,26,2,73.5,6,4,A,18.8,18.8,18.81,2.93385687,2.934388643,1,,
2012,6,29,2,73.5,6,4,A,4.8,4.8,4.81,1.568615918,1.570697084,1,,
2012,7,3,3,60,4,3,A,34,34,34.01,3.526360525,3.526654599,1,,
2012,3,7,1,,1,1,B,0.5,0.5,0.51,-0.693147181,-0.673344553,1,,
2012,3,14,1,,1,1,B,12.6,12.6,12.61,2.533696814,2.53449015,1,,
2012,6,13,2,80,6,4,B,24.8,24.8,24.81,3.210843653,3.211246798,1,,
2012,6,13,2,,1,1,B,34.4,34.4,34.41,3.538056564,3.53834722,1,,
2012,6,13,2,80,6,4,B,41.4,41.4,41.41,3.723280881,3.723522398,1,,
2012,6,18,2,65,5,3,B,35.2,35.2,35.21,3.561046083,3.561330133,1,,
2012,6,19,2,38.8,2,2,B,4.7,4.7,4.71,1.547562509,1.549687908,1,,
2012,6,19,2,65,5,3,B,26.4,26.4,26.41,3.27336401,3.273742726,1,,
2012,6,19,2,49.9,3,2,B,34.4,34.4,34.41,3.538056564,3.53834722,1,,
2012,2,23,1,23,1,1,A,1.8,1.8,1.81,0.587786665,0.593326845,1,,
2012,2,24,1,,1,1,A,0.7,0.7,0.71,-0.356674944,-0.342490309,1,,
2012,2,25,1,,1,1,A,3,3,3.01,1.098612289,1.101940079,1,,
2012,2,25,1,,1,1,B,3,3,3.01,1.098612289,1.101940079,1,,
2012,2,28,1,55.4,4,3,B,3.6,3.6,3.61,1.280933845,1.283707772,1,,
2012,2,29,1,73.5,6,4,B,8,8,8.01,2.079441542,2.080690761,1,,
2012,3,1,1,65,5,3,B,0.1,0.1,0.11,-2.302585093,-2.207274913,1,,
2012,3,1,1,38,2,2,B,0.3,0.3,0.31,-1.203972804,-1.171182982,1,,
2012,3,1,1,,1,1,B,3.6,3.6,3.61,1.280933845,1.283707772,1,,
2012,4,14,2,,1,1,B,31.2,31.2,31.21,3.440418095,3.440738556,1,,
2012,5,14,2,23,1,1,B,8.6,8.6,8.61,2.151762203,2.152924318,1,,
2012,5,14,2,,1,1,B,23.7,23.7,23.71,3.165475048,3.1658969,1,,
2012,5,14,2,60,4,3,B,53.9,53.9,53.91,3.987130478,3.987315989,1,,
2012,5,22,2,60,4,3,B,7.5,7.5,7.51,2.014903021,2.016235466,1,,
2012,6,19,2,80,6,4,B,41.5,41.5,41.51,3.725693427,3.725934362,1,,
2012,6,19,2,80,6,4,B,41.5,41.5,41.51,3.725693427,3.725934362,1,,
2012,6,19,2,,1,1,B,42,42,42.01,3.737669618,3.737907685,1,,
2012,5,23,2,57.8,4,3,B,38,38,38.01,3.63758616,3.637849283,1,,
2012,3,1,1,79.8,6,4,B,0.8,0.8,0.81,-0.223143551,-0.210721031,1,,
2012,3,15,1,65,5,3,B,2.3,2.3,2.31,0.832909123,0.837247525,1,,
2012,4,18,2,73.5,6,4,B,0.5,0.5,0.51,-0.693147181,-0.673344553,1,,
2012,5,25,2,60,4,3,B,26.4,26.4,26.41,3.27336401,3.273742726,1,,
2012,6,26,2,38,2,2,B,28,28,28.01,3.33220451,3.332561589,1,,
2012,6,26,2,79,6,4,B,30,30,30.01,3.401197382,3.401530659,1,,
2012,6,30,2,,1,1,B,4.3,4.3,4.31,1.458615023,1.460937904,1,,
2012,4,28,2,73.5,6,4,A,2.8,2.8,2.81,1.029619417,1.033184483,1,,
2012,5,24,2,57.8,4,3,A,43.5,43.5,43.51,3.772760938,3.772990797,1,,
2012,3,12,1,,1,1,A,19,19,19.01,2.944438979,2.944965157,1,,
2012,2,25,1,73.5,6,4,B,4,4,4.01,1.386294361,1.388791241,1,,
2012,3,1,1,73.5,6,4,B,0.6,0.6,0.61,-0.510825624,-0.494296322,1,,
2012,2,25,1,38.8,2,2,D,9,9,9.01,2.197224577,2.198335072,1,,
2012,3,7,1,65,5,3,F,34,34,34.01,3.526360525,3.526654599,1,,
2012,3,14,1,49.9,3,2,F,2,2,2.01,0.693147181,0.698134722,1,,
2012,3,14,1,,1,1,F,2.7,2.7,2.71,0.993251773,0.996948635,1,,
2012,3,14,1,38,2,2,F,4.8,4.8,4.81,1.568615918,1.570697084,1,,
2012,3,14,1,,1,1,F,9.6,9.6,9.61,2.261763098,2.262804223,1,,
